POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
2B,Pokey Reese,Pokey,Reese,Zzyzz Vowels,5' 11',180 lbs,R,R,53,Cincinnati Reds,CIN,1999,1993-2004,HaH,CS,74837,Iron,Clubhouse - Hardware Heroes  2B Pokey Reese  CIN  1999,0,Y,5,100,90,100,54,58,108,96,97,100,57,68,94,87,103,100,53,55,113,69,60,Normal,Spray,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,13,NA,NA,NA,111,108,94,91,8,8,3,NA,NA,NA,140,NA,128,NA,NA,NA,150,NA,NA,140,NA,128,NA,NA,NA,103,93,106,113,14,14,65,63,18,12,3,0,3,10,8,0,0,2,0,0,0,11,0,9.7,0.784,0.82,8,1.8,0.8,2.91,2,0,1.8,0.4,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,14,77,47,29,1,14,0,5.52,1.4,1.102,0,0,124,0,0,38,35,9,8,7,3,3,1,9,1,0,0,2026-01-01 20:57:31.066389
2B,Pokey Reese,Pokey,Reese,Nashua Dodgers,5' 11',180 lbs,R,R,53,Cincinnati Reds,CIN,1999,1993-2004,HaH,CS,74837,Iron,Clubhouse - Hardware Heroes  2B Pokey Reese  CIN  1999,0,Y,5,100,90,100,54,58,108,96,97,100,57,68,94,87,103,100,53,55,113,69,60,Normal,Spray,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,13,NA,NA,NA,111,108,94,91,8,8,3,NA,NA,NA,140,NA,128,NA,NA,NA,150,NA,NA,140,NA,128,NA,NA,NA,103,93,106,113,12,12,44,41,12,8,2,0,2,5,6,2,0,1,0,0,0,8,0,7.4,0.829,0.12,6,1.9,0.7,3.52,2,0,1.9,0.5,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,55,38,16,1,7,0,4.53,2,1.069,0,0,107.1,0,0,36,36,4,3,4,3,6,2,6,1,0,0,2026-01-01 20:57:31.066389
2B,Pokey Reese,Pokey,Reese,Sacramento Athletics,5' 11',180 lbs,R,R,53,Cincinnati Reds,CIN,1999,1993-2004,HaH,CS,74837,Iron,Clubhouse - Hardware Heroes  2B Pokey Reese  CIN  1999,0,Y,5,100,90,100,54,58,108,96,97,100,57,68,94,87,103,100,53,55,113,69,60,Normal,Spray,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,13,NA,NA,NA,111,108,94,91,8,8,3,NA,NA,NA,140,NA,128,NA,NA,NA,150,NA,NA,140,NA,128,NA,NA,NA,103,93,106,113,7,5,13,12,2,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0.4,0.333,-0.35,0,-1.7,-0.2,3.31,0,0,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,19,10,8,1,2,0,4.5,-0.4,1.048,0,0,36,0,0,12,11,1,0,5,2,3,0,2,0,0,0,2026-01-01 20:57:31.066389
SS,Roy Smalley,Roy,Smalley,Cup of Joe Unknowns PCK,6' 3',190 lbs,R,R,53,Chicago Cubs,CHC,1950,1946-1960,UnH,NA,70457,Iron,Unsung Heroes  SS Roy Smalley  CHC  1950,0,N,-1,45,35,104,85,61,56,26,35,90,70,46,50,39,49,109,93,67,58,24,5,Normal,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,89-91,3/4,Normal,1,23,NA,NA,NA,95,48,82,79,5,9,7,NA,NA,NA,NA,NA,77,NA,NA,NA,127,NA,NA,NA,NA,77,NA,NA,NA,53,25,52,41,9,9,31,29,9,6,1,0,2,3,2,2,0,0,0,0,0,3,1,5.3,0.907,-0.11,5,2.1,0.3,3.19,0,0,2.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,54,36,15,3,8,0,6.29,-0.3,0.941,0,0,73,0,0,40,37,2,1,0,0,2,0,5,2,0,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Portland Pickles,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,N,-1,3,1,3,1,2,1,1,3,3,1,3,1,1,3,3,1,2,1,23,33,Normal,Normal,Normal,56,129,55,152,118,66,131,60,155,120,48,128,52,150,117,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,57,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,0,0,1,0,0,2,10.1,46,41,10,1,0,1,3,3,5,0,6,0,0,0,1,0,0,1,2,8,3,0.86,173,10,13,0,0,-0.3,-0,0.2,5.35,1,5,0,3,2,1,0,1,0,2.61,0.1,1.034,0,0,10.1,0,0,3,3,0,0,0,0,0,0,0,0,-0.3,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Laramie Blue Stars,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,N,-1,3,1,3,1,2,1,1,3,3,1,3,1,1,3,3,1,2,1,23,33,Normal,Normal,Normal,56,129,55,152,118,66,131,60,155,120,48,128,52,150,117,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,57,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,2.1,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1,19,2,4,0,0,0,0.1,0.1,3.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Brescia Gladiators,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,Y,5,4,1,4,1,3,1,1,4,4,1,4,1,1,4,4,1,3,1,23,33,Normal,Normal,Normal,61,140,60,165,128,72,143,66,168,131,53,139,57,163,127,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,62,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,0,0,1,1,1,4.2,19,18,1,1,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,0,1.19,77,6,4,1,0,0.1,-0,0.2,3.58,1,4,0,0,0,0,0,0,0,0,-0.1,0,1,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Huntsville Stars,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,Y,5,4,1,4,1,3,1,1,4,4,1,4,1,1,4,4,1,3,1,23,33,Normal,Normal,Normal,61,140,60,165,128,72,143,66,168,131,53,139,57,163,127,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,62,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,4.1,18,15,2,0,0,1,3,3,3,0,4,0,0,0,0,0,0,1,0,0,0,0.42,63,4,4,0,0,0,-0.1,-0.1,4.65,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Huntington Beach Book Banners - HotL,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,Y,5,4,1,4,1,3,1,1,4,4,1,4,1,1,4,4,1,3,1,23,33,Normal,Normal,Normal,61,140,60,165,128,72,143,66,168,131,53,139,57,163,127,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,62,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,1,0,0,1,0,4,14,13,1,0,0,1,2,2,1,0,5,0,0,0,0,0,0,1,2,2,0,0.86,53,2,4,0,0,0.1,-0,0,1.54,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Frankfurt Hot Dogs,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,N,-1,3,1,3,1,2,1,1,3,3,1,3,1,1,3,3,1,2,1,23,33,Normal,Normal,Normal,56,129,55,152,118,66,131,60,155,120,48,128,52,150,117,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,57,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,1,1,0,2,2,11,45,44,10,0,0,1,4,4,0,0,4,0,1,0,0,0,0,0,3,2,0,1.34,142,15,15,0,0,-0.4,0.2,0.2,4.7,1,6,0,3,2,1,0,0,0,2.45,-0.3,0.689,0,0,11,0,0,2,2,0,0,1,0,0,0,0,0,-0.1,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Michigan Wolves,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,N,-1,3,1,3,1,2,1,1,3,3,1,3,1,1,3,3,1,2,1,23,33,Normal,Normal,Normal,56,129,55,152,118,66,131,60,155,120,48,128,52,150,117,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,57,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,1,0,0,1,1,7.2,33,29,5,2,1,0,3,2,3,0,5,0,0,1,1,0,0,0,1,6,1,0.65,120,7,10,0,1,-0.1,0.2,0.1,4.8,1,4,0,1,1,0,0,0,0,1.17,0.4,1.034,1,1,7.2,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 20:57:31.066389
RP,Alfredo Aceves,Alfredo,Aceves,Kumamoto Ozeki,6' 2',205 lbs,R,R,52,Boston Red Sox,BOS,2011,2005-2014,UnH,NA,72966,Iron,T4 Ep. 11 - Unsung Heroes  RP Alfredo Aceves  BOS  2011,0,N,-1,3,1,3,1,2,1,1,3,3,1,3,1,1,3,3,1,2,1,23,33,Normal,Normal,Normal,56,129,55,152,118,66,131,60,155,120,48,128,52,150,117,58,79,54,NA,NA,NA,78,NA,NA,NA,NA,NA,4,EX FB,88-90,3/4,Normal,49,84,NA,NA,NA,29,20,24,23,7,9,2,57,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,0,1,1,1,0,6.1,27,25,5,1,0,0,4,4,2,0,5,0,0,0,0,0,0,0,1,6,0,0.92,95,5,9,0,0,0,0.2,-0.1,4.02,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:31.066389
2B,Craig Counsell,Craig,Counsell,Reykjavik Phoenix,6' 0',175 lbs,L,R,52,Florida Marlins,FLA,1998,1993-2004,Snap,NA,73786,Iron,Iron Infusion - Snapshot  2B Craig Counsell  FLO  1998,0,N,-1,85,70,85,28,110,107,69,81,59,10,116,100,71,88,98,32,108,110,67,7,Normal,Normal,Normal,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,OTT,Normal,1,21,NA,NA,NA,76,95,36,90,3,5,9,NA,NA,NA,95,NA,NA,NA,NA,NA,131,NA,NA,95,NA,NA,NA,NA,NA,57,14,85,42,11,8,39,32,11,10,1,0,0,5,2,4,0,1,1,1,0,2,1,5.5,0.796,0.22,5,1.3,0.2,3.64,0,0,1.3,0,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,37,23,14,0,5,0,4.11,-0.5,1.023,0,0,81,0,0,23,22,4,1,2,0,1,0,8,1,0,0,2026-01-01 20:57:31.066389
SP,Doug Davis,Doug,Davis,Winnipeg Team of Awesome,6' 3',185 lbs,R,L,52,Milwaukee Brewers,MIL,2005,2005-2014,UnH,NA,74832,Iron,August Grab Bag - Unsung Heroes  SP Doug Davis  MIL  2005,0,N,-1,8,7,24,1,11,6,13,9,22,1,18,3,6,8,25,1,9,7,57,53,Normal,Spray,Normal,97,83,58,95,78,98,73,94,99,60,97,89,49,94,87,55,73,126,77,NA,NA,92,NA,NA,NA,NA,NA,5,NEU,90-92,3/4,Normal,75,61,NA,NA,NA,27,17,22,23,5,2,9,52,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,1,0,0,2,3.2,17,16,1,3,0,1,4,4,1,0,4,0,0,0,0,0,0,0,1,4,3,1.42,69,3,4,0,0,-0.7,-0,-0.3,3.21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 20:57:31.066389
SP,Doug Davis,Doug,Davis,Eden Prairie Landsharks,6' 3',185 lbs,R,L,52,Milwaukee Brewers,MIL,2005,2005-2014,UnH,NA,74832,Iron,August Grab Bag - Unsung Heroes  SP Doug Davis  MIL  2005,0,Y,5,10,9,27,1,13,7,15,11,25,1,20,4,7,10,28,1,11,9,57,53,Normal,Spray,Normal,106,91,64,104,85,107,79,103,107,66,106,97,54,102,95,55,73,126,77,NA,NA,92,NA,NA,NA,NA,NA,5,NEU,90-92,3/4,Normal,75,61,NA,NA,NA,27,17,22,23,5,2,9,56,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,1,1,1,5.2,20,18,0,0,0,1,1,1,2,0,5,0,0,0,0,1,0,0,1,3,1,1.15,77,6,5,0,0,0.2,-0,0.2,3.54,1,3,0,3,1,1,1,1,0,3.18,-0.5,0.517,0,0,5.2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:31.066389
RP,Yerry De Los Santos,Yerry,De Los Santos,Mighty Soy Soybeans,6' 2',210 lbs,R,R,52,New York Yankees,NYY,2025,2025,2025Live,NA,73726,Iron,MLB 2025 Live  RP Yerry De Los Santos  NYY,0,N,-1,18,12,12,1,4,25,13,20,12,1,4,26,12,18,12,1,4,25,44,25,Normal,Normal,Normal,60,68,68,75,65,54,64,66,70,61,66,74,71,83,70,NA,59,NA,73,70,NA,NA,NA,NA,NA,NA,NA,3,NEU,95-97,3/4,Normal,20,52,1,1,1,35,33,50,28,3,3,3,80,NA,60,17,21,NA,NA,NA,NA,80,NA,60,17,21,NA,NA,NA,NA,14,15,7,21,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,1,0,1,1,5.1,19,18,4,0,0,1,3,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0.75,64,7,4,0,0,-0.3,-0.1,-0,5.04,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 20:57:31.066389
RP,Brendan Donnelly,Brendan,Donnelly,Crystal Lake Danger Noodles,6' 3',240 lbs,R,R,52,Anaheim Angels,ANA,2004,1993-2004,UnH,NA,75135,Iron,RP Recharge - Unsung Heroes  RP Brendan Donnelly  ANA  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,54,Normal,Normal,Pull,140,69,71,68,70,127,84,44,64,94,150,61,99,71,57,80,NA,NA,98,NA,125,NA,NA,NA,NA,NA,NA,3,EX FB,90-92,3/4,Normal,18,98,NA,NA,NA,27,20,23,23,1,6,9,55,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,10,3,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,1,0,0,2,0,2,8,8,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,2.01,31,1,2,0,0,0.2,0.2,0.2,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 20:57:31.066389
RP,Brendan Donnelly,Brendan,Donnelly,Melmond Liches,6' 3',240 lbs,R,R,52,Anaheim Angels,ANA,2004,1993-2004,UnH,NA,75135,Iron,RP Recharge - Unsung Heroes  RP Brendan Donnelly  ANA  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,54,Normal,Normal,Pull,140,69,71,68,70,127,84,44,64,94,150,61,99,71,57,80,NA,NA,98,NA,125,NA,NA,NA,NA,NA,NA,3,EX FB,90-92,3/4,Normal,18,98,NA,NA,NA,27,20,23,23,1,6,9,55,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,10,3,6,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,1,3,13,13,2,1,0,1,1,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0.54,46,3,0,0,0,-0,0,0.1,0.94,1,2,0,1,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:31.066389
1B,Lou Finney,Lou,Finney,Portland Pickles,6' 0',180 lbs,L,R,52,Philadelphia Athletics,OAK,1936,1921-1945,UnH,BBR,74272,Iron,Baseball Reference 4  1B Lou Finney  PHA  1936,0,N,-1,120,98,79,5,61,142,95,117,84,1,68,138,99,121,79,7,59,143,3,40,Normal,Spray,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,91-93,3/4,Normal,1,18,NA,NA,NA,64,45,56,51,72,44,44,NA,NA,75,NA,NA,NA,78,50,63,105,NA,75,NA,NA,NA,78,50,63,68,53,54,73,12,11,42,40,8,3,5,0,0,3,2,2,0,0,0,0,0,3,1,2.9,0.563,-0.43,2,-2,-0.3,3.29,0,0,-2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,91,4,86,1,11,0,8.15,-1.9,0.775,0,0,99.1,0,0,17,15,5,4,1,0,2,0,2,0,0,0,2026-01-01 20:57:31.066389
RF,Jose Guillen,Jose,Guillen,Eden Prairie Landsharks,6' 1',215 lbs,R,R,52,Kansas City Royals,KCR,2008,2005-2014,Snap,NA,70778,Iron,Snapshot  RF Jose Guillen  KC  2008,0,Y,5,69,56,113,81,50,84,79,79,133,118,70,81,47,66,108,72,42,85,4,2,Normal,Pull,Normal,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,91-93,3/4,Normal,1,13,NA,NA,NA,9,4,4,9,53,44,95,NA,NA,NA,NA,NA,NA,74,NA,72,12,NA,NA,NA,NA,NA,74,NA,72,31,11,67,53,3,2,8,6,1,0,0,0,1,1,3,2,0,0,0,0,0,4,0,1.7,1.042,0.07,1,0.8,0,4.75,0,0,0.8,0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,0,2,0,0,0,1.12,-0.7,0.675,0,0,16,0,0,3,2,0,0,0,0,0,0,0,0,0,-0.1,2026-01-01 20:57:31.066389
SP,Roy Halladay,Roy,Halladay,Las Oakramento Nomads,6' 6',225 lbs,R,R,52,Toronto Blue Jays,TOR,2001,1993-2004,Snap,NA,75667,Iron,5L Fall Showdown - Snapshot  SP Roy Halladay  TOR  2001,0,N,-1,3,1,3,1,2,1,1,3,2,1,1,1,1,3,4,1,3,1,21,22,Normal,Normal,Normal,78,95,85,53,117,72,93,88,53,113,86,100,83,54,124,52,60,57,NA,91,73,97,NA,NA,NA,NA,NA,6,EX GB,90-92,3/4,GB'er,62,33,NA,NA,NA,27,48,32,20,2,5,8,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,7,0,0,0,1,1,0,13.2,60,53,11,2,0,1,3,3,6,0,11,0,0,1,0,0,0,1,1,6,3,0.49,225,15,14,0,0,0.1,0.1,0.4,4.42,1,7,0,2,0,2,0,0,0,1.32,-0.2,1.034,0,0,13.2,0,0,1,1,1,0,0,0,0,0,0,0,-0.3,0,2026-01-01 20:57:31.066389
SP,Roy Halladay,Roy,Halladay,Brescia Gladiators,6' 6',225 lbs,R,R,52,Toronto Blue Jays,TOR,2001,1993-2004,Snap,NA,75667,Iron,5L Fall Showdown - Snapshot  SP Roy Halladay  TOR  2001,0,N,-1,3,1,3,1,2,1,1,3,2,1,1,1,1,3,4,1,3,1,21,22,Normal,Normal,Normal,78,95,85,53,117,72,93,88,53,113,86,100,83,54,124,52,60,57,NA,91,73,97,NA,NA,NA,NA,NA,6,EX GB,90-92,3/4,GB'er,62,33,NA,NA,NA,27,48,32,20,2,5,8,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,4,1,2,0,0,0,21.2,97,92,21,7,0,2,17,17,3,0,18,1,0,1,0,1,0,3,0,0,0,0.91,347,28,17,1,0,-0.5,0.6,-0.4,3.68,1,4,4,3,1,2,0,0,0,1.25,-0.1,1.034,1,0,21.2,0,0,1,1,0,0,0,0,0,0,0,0,0.3,0,2026-01-01 20:57:31.066389
