POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
RP,Tom Gordon,Tom,Gordon,Tulsa Doom,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,9,0,1,0,0,2,1,18.1,85,70,14,1,0,3,13,13,14,0,19,0,0,1,0,0,0,2,4,9,1,0.96,374,17,16,0,1,0.2,0.2,0.2,4.61,1,9,0,1,1,0,0,0,0,0.49,0.4,1.071,1,1,18.1,0,0,1,1,0,0,0,0,0,0,0,0,-0.4,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Winnipeg GoJetsGo,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,0,0,1,1,2,2,3.2,20,15,2,1,0,2,5,5,4,0,4,0,1,0,0,0,0,0,2,5,2,1.32,89,3,4,0,0,-0.7,-0.2,-0.2,5.37,1,5,0,1,1,0,0,0,0,2.45,0,1.071,0,0,3.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Yekateriburg Yaks,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,0,0,0,0,0,8.1,41,36,4,6,0,3,8,8,5,0,9,0,0,0,1,0,0,2,1,2,2,0.4,149,10,4,0,0,0,-0.1,-0.1,4.28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,2026-01-01 20:57:45.133215
CL,Tom Gordon,Tom,Gordon,Huntington Beach Book Banners - HotL,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,10,0,0,0,0,1,4,13.2,68,59,9,2,0,6,17,14,9,0,8,0,0,0,0,0,0,0,5,6,3,1.16,250,17,16,0,0,-0.7,-0.4,-0.4,5.75,1,9,0,1,0,1,0,0,0,0.66,0,1.071,0,0,13.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,North Forney Falcons,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,2,7,7,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0.6,24,5,0,0,0,-0,-0,-0,8.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Lyman Greyhounds - PCK,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,1.1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.3,17,1,2,0,0,0,0.1,0.1,1.79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Auburn War Eagles,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,23,52,Normal,Normal,Pull,148,127,39,151,115,135,144,33,144,144,158,117,44,158,97,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,72,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,2,0,0,2,1.1,16,13,6,2,0,0,10,8,3,1,0,0,0,0,0,0,0,0,1,2,2,1.6,57,3,0,0,0,-1.2,-0,-0.7,7.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Haight-Ashbury Grateful Deadballs,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,7,0,2,1,0,3,3,13.2,58,53,9,1,0,2,7,6,5,0,6,0,0,0,0,0,0,0,5,5,0,1.9,220,17,18,0,0,0.1,0.3,0.5,5.48,1,6,0,1,0,1,0,0,0,0.66,0,1.071,0,0,13.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Big Red Machine,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,0,11.1,46,41,2,2,0,5,7,7,5,0,8,0,0,0,1,0,0,1,0,3,2,0.26,186,17,7,0,0,-0.1,-0.2,0.2,4.84,1,3,0,3,2,1,0,0,0,2.38,0,1.071,0,0,11.1,0,0,1,1,0,0,0,0,0,0,0,0,-0.3,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Aberfeldie Falcons,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,6,28,24,5,0,0,2,7,6,4,0,5,0,0,0,0,0,0,1,0,1,0,0.26,101,5,6,0,0,-0,-0.1,-0.1,5.01,1,2,0,1,1,0,0,0,0,1.5,-0.1,1.071,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Queso Cats,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,1,0,2.1,7,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0.47,27,1,3,0,0,0.1,0.1,0.2,-0.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Bentley Falcons,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,8,0,1,0,0,1,1,21,92,78,8,4,0,5,16,14,10,0,19,2,1,1,0,0,0,2,3,10,5,0.69,326,21,21,0,0,-0.4,0.1,0.1,4.21,1,8,0,3,2,1,0,0,0,1.29,0.1,1.071,0,0,21,0,0,2,2,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Summerisle Wicker Men,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,5.1,25,21,3,0,0,3,5,5,3,0,3,0,0,1,0,0,0,0,1,1,1,0.19,97,8,5,0,0,-0,-0.2,-0,5.53,1,2,0,2,0,2,0,0,0,3.38,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Ashland Eagles,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,6.1,33,31,10,1,0,1,8,3,2,0,5,0,0,0,0,0,0,1,0,2,0,0.37,120,6,7,0,0,0,0.1,-0.2,4.45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Zzyzz Vowels,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,0,1,0,5,1,6.2,29,26,6,0,0,1,2,2,2,0,3,1,0,0,0,0,0,1,6,3,0,3.79,105,8,8,0,0,0.1,0.2,0.6,5.26,1,6,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 20:57:45.133215
CL,Tom Gordon,Tom,Gordon,Wood Pile,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,0,1,0,0,1,1,7.2,29,29,6,1,0,1,4,4,0,0,4,0,0,0,0,0,0,2,4,3,0,1.71,100,10,7,0,0,-0.3,0.3,0.2,3.97,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Port Royal Pirates,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,1,0,0,0,0,6,23,22,3,0,2,0,2,0,1,0,6,0,0,0,0,0,0,1,1,2,2,0.71,88,5,5,0,1,0,0.3,0.2,2.73,1,2,0,1,1,0,0,0,0,1.5,0.4,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Syracuse Scorpions PT26,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,0,3.1,15,14,3,0,0,0,1,1,1,0,4,0,0,0,1,0,0,0,3,2,0,0.12,60,4,2,0,0,0,0.2,0.1,3.11,1,3,0,1,1,0,0,0,0,2.7,0,1.071,0,0,3.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Norwood Mustangs,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,6.1,26,22,3,0,0,1,1,1,4,0,3,0,0,0,0,0,0,1,1,1,1,0.9,79,10,5,0,0,0.1,0,0.3,6.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Madison Mashers TBD,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,0,0,0,0,1,7.2,33,30,5,0,1,1,3,3,3,0,7,0,0,0,1,0,0,0,4,7,4,0.71,126,8,8,0,0,-0.2,0.2,0.3,3.93,1,6,0,1,0,1,0,0,0,1.17,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Carlton Blues (PCK),5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,2,0,0,1,0,8,35,31,3,2,0,0,4,3,4,0,7,0,0,0,1,0,0,1,0,6,0,0.73,148,7,9,0,0,0.2,0.3,0.2,4.36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 20:57:45.133215
RP,Tom Gordon,Tom,Gordon,Spite Store,5' 9',180 lbs,R,R,57,Kansas City Royals,KCR,1989,1980-1992,RS,NA,75488,Iron,T4 Ep. 10 - Rookie Sensation  RP Tom Gordon  KC  1989,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,23,52,Normal,Normal,Pull,136,117,35,139,106,124,132,30,132,132,145,107,40,145,89,130,NA,171,126,NA,NA,93,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,49,99,NA,NA,NA,32,25,27,26,9,2,2,66,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,11,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,0,7,29,26,4,0,0,2,3,3,3,0,2,0,0,0,0,0,0,1,3,3,1,0.41,113,8,10,0,0,-0,-0.1,0.2,6.28,1,3,0,1,0,1,0,0,0,1.29,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 20:57:45.133215
