POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
CL,Craig Lefferts,Craig,Lefferts,Bluff City Blues,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,Y,5,4,1,4,1,3,1,1,4,4,1,1,1,1,4,4,1,4,1,30,3,Normal,Normal,Spray,83,84,137,139,57,81,93,150,145,67,84,82,133,138,54,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,75,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,2,0,0,2,1,6.2,25,24,3,1,0,1,1,1,1,1,3,0,0,0,0,0,0,2,2,0,0,2.34,83,6,9,0,0,0.7,0.1,0.5,4.68,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
RP,Craig Lefferts,Craig,Lefferts,Woodmoor Fightin' Amish,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,1,0,0,1,4,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,2,0.73,15,1,2,0,0,0.1,0,-0,6.19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Nickel Slots And Crock Pots,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,1,0,0,1,2.1,10,10,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,3,1,1.4,40,2,3,0,0,-0.2,-0.1,0,2.97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Socrates Spartans,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,1,0,1.1,6,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1.87,26,2,2,0,0,0.1,-0.2,-0,6.14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Beaverton Brew Dogs,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,0.2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0.57,15,1,0,0,0,-0,0,0,2.58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Topeka SOX,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,1,2,0,2,2,4.1,21,17,4,2,0,0,5,5,2,1,2,0,1,1,0,0,0,0,4,1,1,3.18,59,8,3,0,0,-0.9,0.2,-0.5,5.73,1,4,0,1,1,0,0,0,0,2.08,0.1,1.069,0,0,4.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
RP,Craig Lefferts,Craig,Lefferts,MacMurray Highlanders,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,1,0,0,0,1,3,13,11,3,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1,2,0,0,3.35,33,3,3,0,0,-0.1,0.1,0.1,5.47,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Dubuque Packers,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,9,0,3,2,0,4,2,7.2,31,29,4,2,0,1,2,2,2,0,9,0,0,0,0,0,0,1,9,6,3,1.9,108,8,5,0,0,-0.6,0.2,0.3,2.73,1,9,0,1,0,1,0,0,0,1.17,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Casper Gremlins,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,1,0,1.2,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,1.84,19,1,1,0,0,0.2,0.1,0.1,-1.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Charlotte Phighters,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,0,1,1,0,2,1,8.2,37,32,4,1,1,1,5,5,4,0,4,0,0,1,0,0,0,0,4,2,0,1.85,133,7,15,0,0,0.1,-0.1,-0,5.61,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,East Bay Blackbirds,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,0,2,0,2,2,3,13,12,0,1,0,2,3,3,1,0,3,0,0,0,0,0,0,0,4,1,1,1.86,52,2,4,0,0,-0.6,-0.3,-0.2,3.34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Syracuse Scorpions PT26,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,1,0,0,1,2.1,10,10,1,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2.48,36,3,3,0,0,-0.5,-0.4,-0.1,4.52,1,1,0,1,1,0,0,0,0,3.86,0.1,1.069,0,0,2.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Norwood Mustangs,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,2,0,2,7,7,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1.61,22,2,2,0,1,0.1,-0.1,0,3.87,1,2,0,0,0,0,0,0,0,0,0.4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Burlington Bees,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,1,0,1.1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2.64,17,1,3,0,0,0.2,0,0.1,5.82,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
SP,Craig Lefferts,Craig,Lefferts,Zeus Olympians,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,7.2,39,35,3,3,0,5,14,13,4,0,3,0,0,0,1,0,0,0,0,0,0,0.75,130,7,13,0,0,-0.8,-0.5,-0.6,6.15,1,2,2,2,0,2,0,0,0,2.35,0.1,1.069,0,0,7.2,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Reno Rhinos,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,7,0,2,2,0,4,2,7.1,35,32,11,0,0,0,2,2,2,0,4,1,0,0,0,1,0,0,7,4,0,3.03,126,5,12,0,0,0.2,0.3,0.4,4.89,1,7,0,0,0,0,0,0,0,0,-0.2,0,0,0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Carlton Blues (PCK),6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,1,0,1,1,2.1,15,11,3,1,0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,3.41,49,2,5,0,0,-0.1,-0.1,0.1,9.58,1,2,0,1,1,0,0,0,0,3.86,0.1,1.069,0,0,2.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Spite Store,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,2,0,2,8,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2.76,29,4,1,0,0,0.3,0.1,0.2,6.04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
RP,Craig Lefferts,Craig,Lefferts,Santa Clarita Sharks,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,4,0,0,4,0,12.2,46,44,6,0,0,1,1,1,2,0,4,0,0,0,0,0,0,2,5,2,0,1.52,141,12,20,0,0,1.1,0.1,0.8,5.23,1,6,0,2,1,1,0,0,0,1.42,0.1,1.069,0,0,12.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Minnesota Charlatans,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,1,5,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,0.12,14,2,0,0,0,-0,0,-0,6.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
CL,Craig Lefferts,Craig,Lefferts,Global Superstars TTC,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,1,3.2,16,12,3,0,1,0,4,4,2,0,2,0,0,2,0,0,0,0,1,2,1,0.59,53,3,5,0,0,-0.1,0,-0.2,5.62,1,2,0,2,2,0,0,0,0,4.91,0.2,1.069,0,0,3.2,0,0,1,1,0,0,1,1,0,0,0,0,-0.1,0,2026-01-01 17:09:45.020993
RF,Willie McGee,Willie,McGee,Orlando Rays,6' 1',175 lbs,S,R,49,San Francisco Giants,SFG,1992,1980-1992,Snap,NA,69336,Iron,Matt Stairs Mission - Snapshot  RF Willie McGee  SF  1992,0,N,-1,85,112,62,4,43,63,109,76,63,13,18,50,113,91,62,2,52,69,74,59,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,19,NA,NA,NA,5,6,3,9,69,49,75,NA,NA,NA,NA,NA,NA,83,51,74,4,NA,NA,NA,NA,NA,83,51,74,83,56,86,98,4,4,16,16,6,5,1,0,0,2,2,0,0,0,0,0,0,4,0,2.6,0.812,0.05,2,0.7,0.1,3,0,0,0.7,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,9,0,9,0,0,0,2.25,-0.1,1.03,0,0,36,0,0,7,7,2,2,0,0,3,0,3,0,0,-0.3,2026-01-01 17:09:45.020993
